local_time, electricity in kW,,,,,local_time
2019-03-03 08:00:00,2461.516,,,,,2019-03-03 08:00:00
2019-03-03 09:00:00,2474.262,,,,,2019-03-03 09:00:00
2019-03-03 10:00:00,2478.227,,,,,2019-03-03 10:00:00
2019-03-03 11:00:00,2470.897,,,,,2019-03-03 11:00:00
2019-03-03 12:00:00,2444.972,,,,,2019-03-03 12:00:00
2019-03-03 13:00:00,2367.503,,,,,2019-03-03 13:00:00
2019-03-03 14:00:00,2206.816,,,,,2019-03-03 14:00:00
2019-03-03 15:00:00,1941.246,,,,,2019-03-03 15:00:00
2019-03-03 16:00:00,1766.652,,,,,2019-03-03 16:00:00
2019-03-03 17:00:00,1652.58,,,,,2019-03-03 17:00:00
2019-03-03 18:00:00,1466.289,,,,,2019-03-03 18:00:00
2019-03-03 19:00:00,1148.494,,,,,2019-03-03 19:00:00
2019-03-03 20:00:00,619.003,,,,,2019-03-03 20:00:00
2019-03-03 21:00:00,171.873,,,,,2019-03-03 21:00:00
2019-03-03 22:00:00,169.94,,,,,2019-03-03 22:00:00
2019-03-03 23:00:00,529.648,,,,,2019-03-03 23:00:00
2019-03-04 00:00:00,1052.715,,,,,2019-03-04 00:00:00
2019-03-04 01:00:00,1630.122,,,,,2019-03-04 01:00:00
2019-03-04 02:00:00,1978.813,,,,,2019-03-04 02:00:00
2019-03-04 03:00:00,2063.755,,,,,2019-03-04 03:00:00
2019-03-04 04:00:00,2040.147,,,,,2019-03-04 04:00:00
2019-03-04 05:00:00,1970.374,,,,,2019-03-04 05:00:00
2019-03-04 06:00:00,1953.535,,,,,2019-03-04 06:00:00
2019-03-04 07:00:00,1942.287,,,,,2019-03-04 07:00:00
2019-03-04 08:00:00,1836.485,,,,,2019-03-04 08:00:00
2019-03-04 09:00:00,1844.792,,,,,2019-03-04 09:00:00
2019-03-04 10:00:00,1990.879,,,,,2019-03-04 10:00:00
2019-03-04 11:00:00,2109.511,,,,,2019-03-04 11:00:00
2019-03-04 12:00:00,2169.222,,,,,2019-03-04 12:00:00
2019-03-04 13:00:00,2181.009,,,,,2019-03-04 13:00:00
2019-03-04 14:00:00,2160.776,,,,,2019-03-04 14:00:00
2019-03-04 15:00:00,2108.399,,,,,2019-03-04 15:00:00
2019-03-04 16:00:00,1991.367,,,,,2019-03-04 16:00:00
2019-03-04 17:00:00,1824.054,,,,,2019-03-04 17:00:00
2019-03-04 18:00:00,1626.145,,,,,2019-03-04 18:00:00
2019-03-04 19:00:00,1390.732,,,,,2019-03-04 19:00:00
2019-03-04 20:00:00,1359.309,,,,,2019-03-04 20:00:00
2019-03-04 21:00:00,1429.777,,,,,2019-03-04 21:00:00
2019-03-04 22:00:00,1496.623,,,,,2019-03-04 22:00:00
2019-03-04 23:00:00,1508.346,,,,,2019-03-04 23:00:00
2019-03-05 00:00:00,1482.257,,,,,2019-03-05 00:00:00
2019-03-05 01:00:00,1488.649,,,,,2019-03-05 01:00:00
2019-03-05 02:00:00,1398.741,,,,,2019-03-05 02:00:00
2019-03-05 03:00:00,1233.072,,,,,2019-03-05 03:00:00
2019-03-05 04:00:00,1063.867,,,,,2019-03-05 04:00:00
2019-03-05 05:00:00,904.042,,,,,2019-03-05 05:00:00
2019-03-05 06:00:00,748.284,,,,,2019-03-05 06:00:00
2019-03-05 07:00:00,629.178,,,,,2019-03-05 07:00:00
2019-03-05 08:00:00,466.845,,,,,2019-03-05 08:00:00
2019-03-05 09:00:00,367.847,,,,,2019-03-05 09:00:00
2019-03-05 10:00:00,294.333,,,,,2019-03-05 10:00:00
2019-03-05 11:00:00,218.302,,,,,2019-03-05 11:00:00
2019-03-05 12:00:00,223.597,,,,,2019-03-05 12:00:00
2019-03-05 13:00:00,269.983,,,,,2019-03-05 13:00:00
2019-03-05 14:00:00,347.634,,,,,2019-03-05 14:00:00
2019-03-05 15:00:00,416.237,,,,,2019-03-05 15:00:00
2019-03-05 16:00:00,338.438,,,,,2019-03-05 16:00:00
2019-03-05 17:00:00,231.973,,,,,2019-03-05 17:00:00
2019-03-05 18:00:00,139.721,,,,,2019-03-05 18:00:00
2019-03-05 19:00:00,106.667,,,,,2019-03-05 19:00:00
2019-03-05 20:00:00,108.756,,,,,2019-03-05 20:00:00
2019-03-05 21:00:00,161.789,,,,,2019-03-05 21:00:00
2019-03-05 22:00:00,240.681,,,,,2019-03-05 22:00:00
2019-03-05 23:00:00,281.128,,,,,2019-03-05 23:00:00
2019-03-06 00:00:00,319.932,,,,,2019-03-06 00:00:00
2019-03-06 01:00:00,415.707,,,,,2019-03-06 01:00:00
2019-03-06 02:00:00,589.351,,,,,2019-03-06 02:00:00
2019-03-06 03:00:00,926.899,,,,,2019-03-06 03:00:00
2019-03-06 04:00:00,1286.926,,,,,2019-03-06 04:00:00
2019-03-06 05:00:00,1498.357,,,,,2019-03-06 05:00:00
2019-03-06 06:00:00,1686.131,,,,,2019-03-06 06:00:00
2019-03-06 07:00:00,1922.359,,,,,2019-03-06 07:00:00
2019-03-06 08:00:00,2064.37,,,,,2019-03-06 08:00:00
2019-03-06 09:00:00,2064.703,,,,,2019-03-06 09:00:00
2019-03-06 10:00:00,1972.237,,,,,2019-03-06 10:00:00
2019-03-06 11:00:00,1800.012,,,,,2019-03-06 11:00:00
2019-03-06 12:00:00,1567.797,,,,,2019-03-06 12:00:00
2019-03-06 13:00:00,1165.769,,,,,2019-03-06 13:00:00
2019-03-06 14:00:00,789.927,,,,,2019-03-06 14:00:00
2019-03-06 15:00:00,514.63,,,,,2019-03-06 15:00:00
2019-03-06 16:00:00,387.838,,,,,2019-03-06 16:00:00
2019-03-06 17:00:00,381.169,,,,,2019-03-06 17:00:00
2019-03-06 18:00:00,381.71,,,,,2019-03-06 18:00:00
2019-03-06 19:00:00,360.071,,,,,2019-03-06 19:00:00
2019-03-06 20:00:00,319.474,,,,,2019-03-06 20:00:00
2019-03-06 21:00:00,296.505,,,,,2019-03-06 21:00:00
2019-03-06 22:00:00,342.12,,,,,2019-03-06 22:00:00
2019-03-06 23:00:00,418.505,,,,,2019-03-06 23:00:00
2019-03-07 00:00:00,417.182,,,,,2019-03-07 00:00:00
2019-03-07 01:00:00,378.057,,,,,2019-03-07 01:00:00
2019-03-07 02:00:00,387.893,,,,,2019-03-07 02:00:00
2019-03-07 03:00:00,527.295,,,,,2019-03-07 03:00:00
2019-03-07 04:00:00,787.278,,,,,2019-03-07 04:00:00
2019-03-07 05:00:00,1036.617,,,,,2019-03-07 05:00:00
2019-03-07 06:00:00,1312.81,,,,,2019-03-07 06:00:00
2019-03-07 07:00:00,1698.259,,,,,2019-03-07 07:00:00
2019-03-07 08:00:00,2103.629,,,,,2019-03-07 08:00:00
2019-03-07 09:00:00,2346.291,,,,,2019-03-07 09:00:00
2019-03-07 10:00:00,2456.261,,,,,2019-03-07 10:00:00
2019-03-07 11:00:00,2473.981,,,,,2019-03-07 11:00:00
2019-03-07 12:00:00,2478.322,,,,,2019-03-07 12:00:00
2019-03-07 13:00:00,2476.736,,,,,2019-03-07 13:00:00
2019-03-07 14:00:00,2474.22,,,,,2019-03-07 14:00:00
2019-03-07 15:00:00,2477.064,,,,,2019-03-07 15:00:00
2019-03-07 16:00:00,2478.2,,,,,2019-03-07 16:00:00
2019-03-07 17:00:00,2476.382,,,,,2019-03-07 17:00:00
2019-03-07 18:00:00,2472.883,,,,,2019-03-07 18:00:00
2019-03-07 19:00:00,2464.084,,,,,2019-03-07 19:00:00
2019-03-07 20:00:00,2443.496,,,,,2019-03-07 20:00:00
2019-03-07 21:00:00,2391.334,,,,,2019-03-07 21:00:00
2019-03-07 22:00:00,2289.183,,,,,2019-03-07 22:00:00
2019-03-07 23:00:00,2145.304,,,,,2019-03-07 23:00:00
2019-03-08 00:00:00,1937.878,,,,,2019-03-08 00:00:00
2019-03-08 01:00:00,1755.033,,,,,2019-03-08 01:00:00
2019-03-08 02:00:00,1606.949,,,,,2019-03-08 02:00:00
2019-03-08 03:00:00,1282.652,,,,,2019-03-08 03:00:00
2019-03-08 04:00:00,1043.094,,,,,2019-03-08 04:00:00
2019-03-08 05:00:00,917.306,,,,,2019-03-08 05:00:00
2019-03-08 06:00:00,713.733,,,,,2019-03-08 06:00:00
2019-03-08 07:00:00,553.271,,,,,2019-03-08 07:00:00
2019-03-08 08:00:00,627.471,,,,,2019-03-08 08:00:00
2019-03-08 09:00:00,973.48,,,,,2019-03-08 09:00:00
2019-03-08 10:00:00,1450.907,,,,,2019-03-08 10:00:00
2019-03-08 11:00:00,1685.165,,,,,2019-03-08 11:00:00
2019-03-08 12:00:00,1874.61,,,,,2019-03-08 12:00:00
2019-03-08 13:00:00,2050.937,,,,,2019-03-08 13:00:00
2019-03-08 14:00:00,2125.607,,,,,2019-03-08 14:00:00
2019-03-08 15:00:00,2178.434,,,,,2019-03-08 15:00:00
2019-03-08 16:00:00,2240.742,,,,,2019-03-08 16:00:00
2019-03-08 17:00:00,2261.102,,,,,2019-03-08 17:00:00
2019-03-08 18:00:00,2245.031,,,,,2019-03-08 18:00:00
2019-03-08 19:00:00,2183.937,,,,,2019-03-08 19:00:00
2019-03-08 20:00:00,2238.983,,,,,2019-03-08 20:00:00
2019-03-08 21:00:00,2408.983,,,,,2019-03-08 21:00:00
2019-03-08 22:00:00,2447.295,,,,,2019-03-08 22:00:00
2019-03-08 23:00:00,2459.957,,,,,2019-03-08 23:00:00
2019-03-09 00:00:00,2467.746,,,,,2019-03-09 00:00:00
2019-03-09 01:00:00,2472.456,,,,,2019-03-09 01:00:00
2019-03-09 02:00:00,2474.981,,,,,2019-03-09 02:00:00
2019-03-09 03:00:00,2474.218,,,,,2019-03-09 03:00:00
2019-03-09 04:00:00,2468.249,,,,,2019-03-09 04:00:00
2019-03-09 05:00:00,2458.301,,,,,2019-03-09 05:00:00
2019-03-09 06:00:00,2446.318,,,,,2019-03-09 06:00:00
2019-03-09 07:00:00,2424.053,,,,,2019-03-09 07:00:00
2019-03-09 08:00:00,2398.683,,,,,2019-03-09 08:00:00
2019-03-09 09:00:00,2390.033,,,,,2019-03-09 09:00:00
2019-03-09 10:00:00,2403.374,,,,,2019-03-09 10:00:00
2019-03-09 11:00:00,2399.302,,,,,2019-03-09 11:00:00
2019-03-09 12:00:00,2387.673,,,,,2019-03-09 12:00:00
2019-03-09 13:00:00,2389.876,,,,,2019-03-09 13:00:00
2019-03-09 14:00:00,2418.624,,,,,2019-03-09 14:00:00
2019-03-09 15:00:00,2448.53,,,,,2019-03-09 15:00:00
2019-03-09 16:00:00,2440.473,,,,,2019-03-09 16:00:00
2019-03-09 17:00:00,2401.943,,,,,2019-03-09 17:00:00
2019-03-09 18:00:00,2326.745,,,,,2019-03-09 18:00:00
2019-03-09 19:00:00,2264.863,,,,,2019-03-09 19:00:00
2019-03-09 20:00:00,2203.22,,,,,2019-03-09 20:00:00
2019-03-09 21:00:00,2068.941,,,,,2019-03-09 21:00:00
2019-03-09 22:00:00,1915.541,,,,,2019-03-09 22:00:00
2019-03-09 23:00:00,1785.512,,,,,2019-03-09 23:00:00
2019-03-10 00:00:00,1638.808,,,,,2019-03-10 00:00:00
2019-03-10 01:00:00,1367.585,,,,,2019-03-10 01:00:00
2019-03-10 02:00:00,1077.746,,,,,2019-03-10 02:00:00
2019-03-10 03:00:00,828.966,,,,,2019-03-10 03:00:00
2019-03-10 04:00:00,543.732,,,,,2019-03-10 04:00:00
2019-03-10 05:00:00,345.112,,,,,2019-03-10 05:00:00
2019-03-10 06:00:00,254.391,,,,,2019-03-10 06:00:00
2019-03-10 07:00:00,240.905,,,,,2019-03-10 07:00:00
2019-03-10 08:00:00,284.033,,,,,2019-03-10 08:00:00
2019-03-10 09:00:00,591.529,,,,,2019-03-10 09:00:00
2019-03-10 10:00:00,1349.326,,,,,2019-03-10 10:00:00
2019-03-10 11:00:00,1968.918,,,,,2019-03-10 11:00:00
2019-03-10 12:00:00,2207.016,,,,,2019-03-10 12:00:00
2019-03-10 13:00:00,2206.942,,,,,2019-03-10 13:00:00
2019-03-10 14:00:00,2217.078,,,,,2019-03-10 14:00:00
2019-03-10 15:00:00,2273.472,,,,,2019-03-10 15:00:00
2019-03-10 16:00:00,2307.509,,,,,2019-03-10 16:00:00
2019-03-10 17:00:00,2330.61,,,,,2019-03-10 17:00:00
2019-03-10 18:00:00,2369.512,,,,,2019-03-10 18:00:00
2019-03-10 19:00:00,2405.812,,,,,2019-03-10 19:00:00
2019-03-10 20:00:00,2433.004,,,,,2019-03-10 20:00:00
2019-03-10 21:00:00,2462.734,,,,,2019-03-10 21:00:00
2019-03-10 22:00:00,2477.982,,,,,2019-03-10 22:00:00
2019-03-10 23:00:00,2475.12,,,,,2019-03-10 23:00:00
2019-03-11 00:00:00,2472.8,,,,,2019-03-11 00:00:00
2019-03-11 01:00:00,2477.247,,,,,2019-03-11 01:00:00
2019-03-11 02:00:00,2474.015,,,,,2019-03-11 02:00:00
2019-03-11 03:00:00,2431.71,,,,,2019-03-11 03:00:00
2019-03-11 04:00:00,2338.717,,,,,2019-03-11 04:00:00
2019-03-11 05:00:00,2245.84,,,,,2019-03-11 05:00:00
2019-03-11 06:00:00,2220.053,,,,,2019-03-11 06:00:00
2019-03-11 07:00:00,2205.014,,,,,2019-03-11 07:00:00
2019-03-11 08:00:00,2143.446,,,,,2019-03-11 08:00:00
2019-03-11 09:00:00,2082.232,,,,,2019-03-11 09:00:00
2019-03-11 10:00:00,2013.098,,,,,2019-03-11 10:00:00
2019-03-11 11:00:00,1895.496,,,,,2019-03-11 11:00:00
2019-03-11 12:00:00,1750.913,,,,,2019-03-11 12:00:00
2019-03-11 13:00:00,1563.563,,,,,2019-03-11 13:00:00
2019-03-11 14:00:00,1402.632,,,,,2019-03-11 14:00:00
2019-03-11 15:00:00,1525.543,,,,,2019-03-11 15:00:00
2019-03-11 16:00:00,1708.324,,,,,2019-03-11 16:00:00
2019-03-11 17:00:00,1779.117,,,,,2019-03-11 17:00:00
2019-03-11 18:00:00,1892.604,,,,,2019-03-11 18:00:00
2019-03-11 19:00:00,2121.797,,,,,2019-03-11 19:00:00
2019-03-11 20:00:00,2298.556,,,,,2019-03-11 20:00:00
2019-03-11 21:00:00,2409.731,,,,,2019-03-11 21:00:00
2019-03-11 22:00:00,2469.118,,,,,2019-03-11 22:00:00
2019-03-11 23:00:00,2475.624,,,,,2019-03-11 23:00:00
2019-03-12 00:00:00,2458.712,,,,,2019-03-12 00:00:00
2019-03-12 01:00:00,2460.126,,,,,2019-03-12 01:00:00
2019-03-12 02:00:00,2475.688,,,,,2019-03-12 02:00:00
2019-03-12 03:00:00,2403.441,,,,,2019-03-12 03:00:00
2019-03-12 04:00:00,2258.243,,,,,2019-03-12 04:00:00
2019-03-12 05:00:00,2215.866,,,,,2019-03-12 05:00:00
2019-03-12 06:00:00,2142.783,,,,,2019-03-12 06:00:00
2019-03-12 07:00:00,2114.252,,,,,2019-03-12 07:00:00
2019-03-12 08:00:00,2181.017,,,,,2019-03-12 08:00:00
2019-03-12 09:00:00,2253.838,,,,,2019-03-12 09:00:00
2019-03-12 10:00:00,2314.031,,,,,2019-03-12 10:00:00
2019-03-12 11:00:00,2328.261,,,,,2019-03-12 11:00:00
2019-03-12 12:00:00,2366.663,,,,,2019-03-12 12:00:00
2019-03-12 13:00:00,2424.823,,,,,2019-03-12 13:00:00
2019-03-12 14:00:00,2464.288,,,,,2019-03-12 14:00:00
2019-03-12 15:00:00,2477.716,,,,,2019-03-12 15:00:00
2019-03-12 16:00:00,2473.925,,,,,2019-03-12 16:00:00
2019-03-12 17:00:00,2450.059,,,,,2019-03-12 17:00:00
2019-03-12 18:00:00,2416.326,,,,,2019-03-12 18:00:00
2019-03-12 19:00:00,2448.462,,,,,2019-03-12 19:00:00
2019-03-12 20:00:00,2477.91,,,,,2019-03-12 20:00:00
2019-03-12 21:00:00,2468.832,,,,,2019-03-12 21:00:00
2019-03-12 22:00:00,2457.04,,,,,2019-03-12 22:00:00
2019-03-12 23:00:00,2414.88,,,,,2019-03-12 23:00:00
2019-03-13 00:00:00,2396.031,,,,,2019-03-13 00:00:00
2019-03-13 01:00:00,2414.978,,,,,2019-03-13 01:00:00
2019-03-13 02:00:00,2430.681,,,,,2019-03-13 02:00:00
2019-03-13 03:00:00,2459.039,,,,,2019-03-13 03:00:00
2019-03-13 04:00:00,2477.966,,,,,2019-03-13 04:00:00
2019-03-13 05:00:00,2465.264,,,,,2019-03-13 05:00:00
2019-03-13 06:00:00,2417.935,,,,,2019-03-13 06:00:00
2019-03-13 07:00:00,2399.134,,,,,2019-03-13 07:00:00
2019-03-13 08:00:00,2429.783,,,,,2019-03-13 08:00:00
2019-03-13 09:00:00,2459.564,,,,,2019-03-13 09:00:00
2019-03-13 10:00:00,2476.51,,,,,2019-03-13 10:00:00
2019-03-13 11:00:00,2473.156,,,,,2019-03-13 11:00:00
2019-03-13 12:00:00,2445.41,,,,,2019-03-13 12:00:00
2019-03-13 13:00:00,2380.721,,,,,2019-03-13 13:00:00
2019-03-13 14:00:00,2328.11,,,,,2019-03-13 14:00:00
2019-03-13 15:00:00,2227.304,,,,,2019-03-13 15:00:00
2019-03-13 16:00:00,2184.039,,,,,2019-03-13 16:00:00
2019-03-13 17:00:00,2180.902,,,,,2019-03-13 17:00:00
2019-03-13 18:00:00,2110.951,,,,,2019-03-13 18:00:00
2019-03-13 19:00:00,2007.108,,,,,2019-03-13 19:00:00
2019-03-13 20:00:00,1929.784,,,,,2019-03-13 20:00:00
2019-03-13 21:00:00,1914.933,,,,,2019-03-13 21:00:00
2019-03-13 22:00:00,2100.927,,,,,2019-03-13 22:00:00
2019-03-13 23:00:00,2267.943,,,,,2019-03-13 23:00:00
2019-03-14 00:00:00,2367.196,,,,,2019-03-14 00:00:00
2019-03-14 01:00:00,2400.773,,,,,2019-03-14 01:00:00
2019-03-14 02:00:00,2398.003,,,,,2019-03-14 02:00:00
2019-03-14 03:00:00,2359.443,,,,,2019-03-14 03:00:00
2019-03-14 04:00:00,2260.482,,,,,2019-03-14 04:00:00
2019-03-14 05:00:00,2137.656,,,,,2019-03-14 05:00:00
2019-03-14 06:00:00,2123.142,,,,,2019-03-14 06:00:00
2019-03-14 07:00:00,2134.183,,,,,2019-03-14 07:00:00
2019-03-14 08:00:00,2142.201,,,,,2019-03-14 08:00:00
2019-03-14 09:00:00,2361.606,,,,,2019-03-14 09:00:00
2019-03-14 10:00:00,2397.035,,,,,2019-03-14 10:00:00
2019-03-14 11:00:00,2385.467,,,,,2019-03-14 11:00:00
2019-03-14 12:00:00,2367.877,,,,,2019-03-14 12:00:00
2019-03-14 13:00:00,2330.724,,,,,2019-03-14 13:00:00
2019-03-14 14:00:00,2239.063,,,,,2019-03-14 14:00:00
2019-03-14 15:00:00,2131.337,,,,,2019-03-14 15:00:00
2019-03-14 16:00:00,2046.994,,,,,2019-03-14 16:00:00
2019-03-14 17:00:00,1987.801,,,,,2019-03-14 17:00:00
2019-03-14 18:00:00,1925.062,,,,,2019-03-14 18:00:00
2019-03-14 19:00:00,1826.102,,,,,2019-03-14 19:00:00
2019-03-14 20:00:00,1700.064,,,,,2019-03-14 20:00:00
2019-03-14 21:00:00,1685.087,,,,,2019-03-14 21:00:00
2019-03-14 22:00:00,1670.98,,,,,2019-03-14 22:00:00
2019-03-14 23:00:00,1664.554,,,,,2019-03-14 23:00:00
2019-03-15 00:00:00,1760.801,,,,,2019-03-15 00:00:00
2019-03-15 01:00:00,1903.826,,,,,2019-03-15 01:00:00
2019-03-15 02:00:00,2057.128,,,,,2019-03-15 02:00:00
2019-03-15 03:00:00,2175.013,,,,,2019-03-15 03:00:00
2019-03-15 04:00:00,2238.895,,,,,2019-03-15 04:00:00
2019-03-15 05:00:00,2316.298,,,,,2019-03-15 05:00:00
2019-03-15 06:00:00,2391.773,,,,,2019-03-15 06:00:00
2019-03-15 07:00:00,2441.931,,,,,2019-03-15 07:00:00
2019-03-15 08:00:00,2473.745,,,,,2019-03-15 08:00:00
2019-03-15 09:00:00,2478.35,,,,,2019-03-15 09:00:00
2019-03-15 10:00:00,2478.23,,,,,2019-03-15 10:00:00
2019-03-15 11:00:00,2477.416,,,,,2019-03-15 11:00:00
2019-03-15 12:00:00,2478.055,,,,,2019-03-15 12:00:00
2019-03-15 13:00:00,2478.236,,,,,2019-03-15 13:00:00
2019-03-15 14:00:00,2478.076,,,,,2019-03-15 14:00:00
2019-03-15 15:00:00,2477.316,,,,,2019-03-15 15:00:00
